page	claim	verdict	tags	date	author	source_list	source_url
https://www.snopes.com/fact-check/amish-dmv-clerk/	kentucky hired an amish dmv clerk who refused to issue drivers licenses based on her religious beliefs.	false	"[""'true story' jokes"", 'actually funny satire', 'amish people', 'kim davis', 'satire']"		Kim LaCapria	['http://www.usnews.com/news/us/articles/2015/08/14/clerk-ignores-gay-marriage-order-asks-judge-for-delay', 'http://www.nbcnews.com/id/17725931/ns/us_news-life/t/mennonites-plan-move-over-photo-ids/#.VdIg_ixViko', 'http://www.welcome-to-lancaster-county.com/amish-lifestyle.html', 'http://www.huffingtonpost.com/2015/01/31/amish-photo-id_n_6581376.html', 'https://www.liberty.edu/media/9980/attachments/2015/081215_-_Order_-_Granting_PI.pdf', 'http://www.amishnews.com/amisharticles/amishand%20photos.htm']	http://www.welcome-to-lancaster-county.com/amish-lifestyle.html
https://www.snopes.com/fact-check/amish-dmv-clerk/	kentucky hired an amish dmv clerk who refused to issue drivers licenses based on her religious beliefs.	false	"[""'true story' jokes"", 'actually funny satire', 'amish people', 'kim davis', 'satire']"		Kim LaCapria	['http://www.usnews.com/news/us/articles/2015/08/14/clerk-ignores-gay-marriage-order-asks-judge-for-delay', 'http://www.nbcnews.com/id/17725931/ns/us_news-life/t/mennonites-plan-move-over-photo-ids/#.VdIg_ixViko', 'http://www.welcome-to-lancaster-county.com/amish-lifestyle.html', 'http://www.huffingtonpost.com/2015/01/31/amish-photo-id_n_6581376.html', 'https://www.liberty.edu/media/9980/attachments/2015/081215_-_Order_-_Granting_PI.pdf', 'http://www.amishnews.com/amisharticles/amishand%20photos.htm']	http://www.huffingtonpost.com/2015/01/31/amish-photo-id_n_6581376.html
https://www.snopes.com/fact-check/amish-dmv-clerk/	kentucky hired an amish dmv clerk who refused to issue drivers licenses based on her religious beliefs.	false	"[""'true story' jokes"", 'actually funny satire', 'amish people', 'kim davis', 'satire']"		Kim LaCapria	['http://www.usnews.com/news/us/articles/2015/08/14/clerk-ignores-gay-marriage-order-asks-judge-for-delay', 'http://www.nbcnews.com/id/17725931/ns/us_news-life/t/mennonites-plan-move-over-photo-ids/#.VdIg_ixViko', 'http://www.welcome-to-lancaster-county.com/amish-lifestyle.html', 'http://www.huffingtonpost.com/2015/01/31/amish-photo-id_n_6581376.html', 'https://www.liberty.edu/media/9980/attachments/2015/081215_-_Order_-_Granting_PI.pdf', 'http://www.amishnews.com/amisharticles/amishand%20photos.htm']	https://www.liberty.edu/media/9980/attachments/2015/081215_-_Order_-_Granting_PI.pdf
https://www.snopes.com/fact-check/amish-dmv-clerk/	kentucky hired an amish dmv clerk who refused to issue drivers licenses based on her religious beliefs.	false	"[""'true story' jokes"", 'actually funny satire', 'amish people', 'kim davis', 'satire']"		Kim LaCapria	['http://www.usnews.com/news/us/articles/2015/08/14/clerk-ignores-gay-marriage-order-asks-judge-for-delay', 'http://www.nbcnews.com/id/17725931/ns/us_news-life/t/mennonites-plan-move-over-photo-ids/#.VdIg_ixViko', 'http://www.welcome-to-lancaster-county.com/amish-lifestyle.html', 'http://www.huffingtonpost.com/2015/01/31/amish-photo-id_n_6581376.html', 'https://www.liberty.edu/media/9980/attachments/2015/081215_-_Order_-_Granting_PI.pdf', 'http://www.amishnews.com/amisharticles/amishand%20photos.htm']	http://www.amishnews.com/amisharticles/amishand%20photos.htm
https://www.snopes.com/fact-check/billionaire-baby-james-horton/	jewish hotel mogul james horton is recruiting one thousand women to bear his children and create the biggest family in the world.	false	['biggest family', 'billionaire', 'billionaire baby', 'hotel', 'hotel mogul', 'james horton', 'largest family']		Dan Evon	['http://www.prweb.com/releases/2009/11/prweb3182704.htm']	http://www.prweb.com/releases/2009/11/prweb3182704.htm
https://www.snopes.com/fact-check/twilight-saga-moonlight-glow/	a twilight sequel titled moonlight glow is coming to theaters in november 2015.	false	['Entertainment', 'moonlight glow', 'twilight saga']		Kim LaCapria	['http://i.imgur.com/4xtD0YW.jpg', 'http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750', 'https://en.wikipedia.org/wiki/Twilight_(series)#Other_books', 'http://i.imgur.com/LgoLBVd.jpg', 'http://i.imgur.com/wTASRIZ.jpg']	http://i.imgur.com/4xtD0YW.jpg
https://www.snopes.com/fact-check/twilight-saga-moonlight-glow/	a twilight sequel titled moonlight glow is coming to theaters in november 2015.	false	['Entertainment', 'moonlight glow', 'twilight saga']		Kim LaCapria	['http://i.imgur.com/4xtD0YW.jpg', 'http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750', 'https://en.wikipedia.org/wiki/Twilight_(series)#Other_books', 'http://i.imgur.com/LgoLBVd.jpg', 'http://i.imgur.com/wTASRIZ.jpg']	http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750
https://www.snopes.com/fact-check/twilight-saga-moonlight-glow/	a twilight sequel titled moonlight glow is coming to theaters in november 2015.	false	['Entertainment', 'moonlight glow', 'twilight saga']		Kim LaCapria	['http://i.imgur.com/4xtD0YW.jpg', 'http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750', 'https://en.wikipedia.org/wiki/Twilight_(series)#Other_books', 'http://i.imgur.com/LgoLBVd.jpg', 'http://i.imgur.com/wTASRIZ.jpg']	https://en.wikipedia.org/wiki/Twilight_(series)#Other_books
https://www.snopes.com/fact-check/twilight-saga-moonlight-glow/	a twilight sequel titled moonlight glow is coming to theaters in november 2015.	false	['Entertainment', 'moonlight glow', 'twilight saga']		Kim LaCapria	['http://i.imgur.com/4xtD0YW.jpg', 'http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750', 'https://en.wikipedia.org/wiki/Twilight_(series)#Other_books', 'http://i.imgur.com/LgoLBVd.jpg', 'http://i.imgur.com/wTASRIZ.jpg']	http://i.imgur.com/LgoLBVd.jpg
https://www.snopes.com/fact-check/twilight-saga-moonlight-glow/	a twilight sequel titled moonlight glow is coming to theaters in november 2015.	false	['Entertainment', 'moonlight glow', 'twilight saga']		Kim LaCapria	['http://i.imgur.com/4xtD0YW.jpg', 'http://cylonka.deviantart.com/art/Twilight-Moonlight-Glow-poster-383180750', 'https://en.wikipedia.org/wiki/Twilight_(series)#Other_books', 'http://i.imgur.com/LgoLBVd.jpg', 'http://i.imgur.com/wTASRIZ.jpg']	http://i.imgur.com/wTASRIZ.jpg
https://www.snopes.com/fact-check/elephant-drowning-at-sea-world/	a new seaworld attraction involves drowning a live elephant.	false	['actually funny satire', 'literally unbelievable', 'seaworld', 'the onion']	2015/08/20	Kim LaCapria	['http://literallyunbelievable.org/']	http://literallyunbelievable.org/
https://www.snopes.com/fact-check/fox-hires-george-zimmerman/	fox news has hired george zimmerman, the man who killed 17yearold trayvon martin, as a commentator.	false	['fox news', 'george zimmerman', 'The Business Standard News']		Kim LaCapria	['http://www.msnbc.com/msnbc/george-zimmerman-teams-muslim-free-zone-gun-shop-owner-sell-confederate-flag-prints']	http://www.msnbc.com/msnbc/george-zimmerman-teams-muslim-free-zone-gun-shop-owner-sell-confederate-flag-prints
https://www.snopes.com/fact-check/lake-michigan-whales/	scientists have discovered whales living in lake michigan.	false	['great lakes', 'lake michigan', 'lake michigan whale', 'whale']		Dan Evon	['http://web.archive.org/web/20050222183225/www.geocities.com/lakemichiganwhales/']	http://web.archive.org/web/20050222183225/www.geocities.com/lakemichiganwhales/
https://www.snopes.com/fact-check/police-license-plates-end-in-l/	all police cars marked and unmarked have l as the final letter of their license plates.	false	['law enforcement', 'police license plates', 'police urban legends']	2015/08/24	Kim LaCapria	['https://www.google.com/search?q=cop+car+license+plate&num=50&rlz=1CALGAA_enUS654US655&es_sm=93&source=lnms&tbm=isch&sa=X&ved=0CAcQ_AUoAWoVChMIvtGR7bPCxwIVCVo-Ch0WfQUC&biw=1325&bih=876']	https://www.google.com/search?q=cop+car+license+plate&num=50&rlz=1CALGAA_enUS654US655&es_sm=93&source=lnms&tbm=isch&sa=X&ved=0CAcQ_AUoAWoVChMIvtGR7bPCxwIVCVo-Ch0WfQUC&biw=1325&bih=876
https://www.snopes.com/fact-check/james-earl-jones-dead/	actor james earl jones passed away in august 2015.	false	['dead', 'death hoax', 'james earl jones', 'james earl jones dead', 'james earl jones death']		Dan Evon	['http://feednewz.com/top-news/579660/james-earl-jones-dies-at-age-84-in-arkabutla-mississippi-34654']	http://feednewz.com/top-news/579660/james-earl-jones-dies-at-age-84-in-arkabutla-mississippi-34654
https://www.snopes.com/fact-check/jamielee-tomlin-graham/	an infant named ember graham is missing from her happy valley, california, home.	true	['ember graham', 'jamielee tomlin graham', 'missing', 'missing kids']		Kim LaCapria	['http://www.missingkids.com/poster/NCMC/1250863/1']	http://www.missingkids.com/poster/NCMC/1250863/1
https://www.snopes.com/fact-check/ann-coulter-obama-retard/	ann coulter referred to president obama as a retard, prompting a response from a special olympics athlete.	true	['ann coulter', 'john franklin stephens', 'Obama', 'retard', 'tweet', 'twitter']		Dan Evon	['https://specialolympicsblog.wordpress.com/2012/10/23/an-open-letter-to-ann-coulter/', 'http://www.huffingtonpost.com/2012/10/26/ann-coulter-retard_n_2022621.html']	https://specialolympicsblog.wordpress.com/2012/10/23/an-open-letter-to-ann-coulter/
https://www.snopes.com/fact-check/ann-coulter-obama-retard/	ann coulter referred to president obama as a retard, prompting a response from a special olympics athlete.	true	['ann coulter', 'john franklin stephens', 'Obama', 'retard', 'tweet', 'twitter']		Dan Evon	['https://specialolympicsblog.wordpress.com/2012/10/23/an-open-letter-to-ann-coulter/', 'http://www.huffingtonpost.com/2012/10/26/ann-coulter-retard_n_2022621.html']	http://www.huffingtonpost.com/2012/10/26/ann-coulter-retard_n_2022621.html
https://www.snopes.com/fact-check/mount-mckinley-denali/	mt. mckinleys former and new name, denali, means black power in kenyan.	false	['barack obama', 'black power', 'denali', 'kenya', 'kenyan', 'mount mckinley', 'Obama']		Dan Evon	['http://www.msn.com/en-us/news/us/obama-renames-nation%E2%80%99s-highest-mountain/ar-AAdLF9D']	http://www.msn.com/en-us/news/us/obama-renames-nation%E2%80%99s-highest-mountain/ar-AAdLF9D
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	https://otda.ny.gov/programs/heap/
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	https://studentaid.ed.gov/sa/types/grants-scholarships/pell
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://www.swd.ucla.edu/documents/SingleMothers.pdf
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc
https://www.snopes.com/fact-check/new-american-way-life/	an email titled new american way of life accurately describes a generous safety net available to americans who opt not to work.	mixture	['food stamps', 'national debt', 'new american way of life', 'section 8', 'SNAP', 'welfare']		Kim LaCapria	['https://otda.ny.gov/programs/heap/', 'http://www.thv11.com/story/news/local/little-rock/2015/08/25/rental-help-waiting-list-opens-after-6-years/32342989/', 'https://studentaid.ed.gov/sa/types/grants-scholarships/pell', 'http://www.swd.ucla.edu/documents/SingleMothers.pdf', 'http://hotspringsdaily.com/2015/07/the-secret-to-financial-success/', 'http://www.usnews.com/education/blogs/the-scholarship-coach/2011/09/29/where-to-find-scholarships-for-single-moms', 'http://www.ssa.gov/policy/docs/statcomps/di_asr/2011/sect04.html', 'http://staugustine.com/news/local-news/2011-11-12/social-security-disability-harder-get-baby-boomer-bubble-swells-number#.VeSlJSgVhBc', 'https://www.healthcare.gov/']	https://www.healthcare.gov/
https://www.snopes.com/fact-check/crown-tattoos/	crown tattoos secretly signal that a woman is or once was sold into sexual slavery.	mostly false	['crown tattoo', 'crown tattoo meaning', 'crown tattoos', 'gangs', 'human traffickings', 'sex slavery', 'sex trafficking', 'tattoo meanings']		Kim LaCapria	['http://www.cnn.com/2015/09/02/us/human-trafficking-branding-survivors-ink/']	http://www.cnn.com/2015/09/02/us/human-trafficking-branding-survivors-ink/
https://www.snopes.com/fact-check/tonya-parker/	a lesbian judge is openly refusing to marry straight people, a position comparable to the one for which kentucky county clerk kim davis was jailed.	mostly false	['kim davis', 'tonya parker']		Kim LaCapria	['http://www.nydailynews.com/news/national/gay-texas-judge-tonya-parker-won-perform-marriages-straight-couples-article-1.1027709', 'http://www.wfaa.com/story/news/local/dallas-county/2015/06/26/1st-dallas-same-sex-marriage-momentous-for-couple-and-judge/29369759/']	http://www.nydailynews.com/news/national/gay-texas-judge-tonya-parker-won-perform-marriages-straight-couples-article-1.1027709
https://www.snopes.com/fact-check/tonya-parker/	a lesbian judge is openly refusing to marry straight people, a position comparable to the one for which kentucky county clerk kim davis was jailed.	mostly false	['kim davis', 'tonya parker']		Kim LaCapria	['http://www.nydailynews.com/news/national/gay-texas-judge-tonya-parker-won-perform-marriages-straight-couples-article-1.1027709', 'http://www.wfaa.com/story/news/local/dallas-county/2015/06/26/1st-dallas-same-sex-marriage-momentous-for-couple-and-judge/29369759/']	http://www.wfaa.com/story/news/local/dallas-county/2015/06/26/1st-dallas-same-sex-marriage-momentous-for-couple-and-judge/29369759/
https://www.snopes.com/fact-check/pope-francis-nae-nae/	pope francis said that the nae nae was a satanic dance.	false	['nae nae', 'pope', 'pope francis', 'satan', 'satanic', 'satanic ritual', 'steph curry']		Dan Evon	['http://time.com/4023921/whip-and-nae-nae-riley-stephen-curry/']	http://time.com/4023921/whip-and-nae-nae-riley-stephen-curry/
https://www.snopes.com/fact-check/666th-halloween/	the halloween wcelebrated on 31 october 2015 will be the 666th in history.	false	['666', '666th halloween', 'halloween', 'halloween origins', 'halloween rumors']		Dan Evon	['http://www.bbc.co.uk/religion/religions/christianity/holydays/halloween_1.shtml']	http://www.bbc.co.uk/religion/religions/christianity/holydays/halloween_1.shtml
https://www.snopes.com/fact-check/abortion-jack-nicholson-quote/	actor jack nicholson said that he was positively against abortion.	true	['abortion', 'jack nicholson', 'pro choice', 'pro life', 'q political', 'quote', 'quotes']		Dan Evon	['http://www.thepoliticalinsider.com/is-abortion-murder-jack-nicholsons-response-silenced-everyone/?utm_source=TFP&utm_medium=Facebook&utm_campaign=TFP']	http://www.thepoliticalinsider.com/is-abortion-murder-jack-nicholsons-response-silenced-everyone/?utm_source=TFP&utm_medium=Facebook&utm_campaign=TFP
https://www.snopes.com/fact-check/ban-oktoberfest-petition/	muslim refugees are demanding that the city of munich, germany, ban oktoberfest.	false	['ban oktoberfest', 'munich', 'muslim', 'muslims', 'oktoberfest', 'Petitions']		Dan Evon	['https://www.change.org/p/wawa-wawa-bring-back-the-hot-roast-beef-sandwiches', 'https://www.change.org/p/beyonce-knowles-kelly-rowland-michelle-williams-i-want-destiny-s-child-to-make-another-album']	https://www.change.org/p/wawa-wawa-bring-back-the-hot-roast-beef-sandwiches
https://www.snopes.com/fact-check/ban-oktoberfest-petition/	muslim refugees are demanding that the city of munich, germany, ban oktoberfest.	false	['ban oktoberfest', 'munich', 'muslim', 'muslims', 'oktoberfest', 'Petitions']		Dan Evon	['https://www.change.org/p/wawa-wawa-bring-back-the-hot-roast-beef-sandwiches', 'https://www.change.org/p/beyonce-knowles-kelly-rowland-michelle-williams-i-want-destiny-s-child-to-make-another-album']	https://www.change.org/p/beyonce-knowles-kelly-rowland-michelle-williams-i-want-destiny-s-child-to-make-another-album
https://www.snopes.com/fact-check/safe-harbor-initiative-blue-strip/	blue lines painted on curbs signify a residence where a police officer can reliably find backup.	mixture	['black lives matter', 'coded symbols', 'police lives matter', 'war on police']		Kim LaCapria	['http://police.kingsporttn.gov/911_users_guide', 'http://pittsylvaniacountyva.gov/DocumentCenter/View/186', 'https://www.quora.com/What-can-I-do-to-best-support-my-local-police-officers-who-live-in-my-neighborhood-and-patrol-the-beat-here']	http://police.kingsporttn.gov/911_users_guide
https://www.snopes.com/fact-check/safe-harbor-initiative-blue-strip/	blue lines painted on curbs signify a residence where a police officer can reliably find backup.	mixture	['black lives matter', 'coded symbols', 'police lives matter', 'war on police']		Kim LaCapria	['http://police.kingsporttn.gov/911_users_guide', 'http://pittsylvaniacountyva.gov/DocumentCenter/View/186', 'https://www.quora.com/What-can-I-do-to-best-support-my-local-police-officers-who-live-in-my-neighborhood-and-patrol-the-beat-here']	http://pittsylvaniacountyva.gov/DocumentCenter/View/186
https://www.snopes.com/fact-check/safe-harbor-initiative-blue-strip/	blue lines painted on curbs signify a residence where a police officer can reliably find backup.	mixture	['black lives matter', 'coded symbols', 'police lives matter', 'war on police']		Kim LaCapria	['http://police.kingsporttn.gov/911_users_guide', 'http://pittsylvaniacountyva.gov/DocumentCenter/View/186', 'https://www.quora.com/What-can-I-do-to-best-support-my-local-police-officers-who-live-in-my-neighborhood-and-patrol-the-beat-here']	https://www.quora.com/What-can-I-do-to-best-support-my-local-police-officers-who-live-in-my-neighborhood-and-patrol-the-beat-here
https://www.snopes.com/fact-check/islam-tennessee-school/	students at a middle school in tennessee had to transcribe a portion of the shahada.	true	['allah', 'god', 'islam', 'muslim', 'one and only god', 'only god', 'religion', 'spring hill']		Dan Evon	['http://columbiadailyherald.com/news/local-news/parents-concerned-over-religious-curriculum', 'http://springhillhomepage.com/update-12-30-p-m-maury-parents-angered-over-islam-unit-mcps-to-release-statement-thursday-cms-5213']	http://columbiadailyherald.com/news/local-news/parents-concerned-over-religious-curriculum
https://www.snopes.com/fact-check/islam-tennessee-school/	students at a middle school in tennessee had to transcribe a portion of the shahada.	true	['allah', 'god', 'islam', 'muslim', 'one and only god', 'only god', 'religion', 'spring hill']		Dan Evon	['http://columbiadailyherald.com/news/local-news/parents-concerned-over-religious-curriculum', 'http://springhillhomepage.com/update-12-30-p-m-maury-parents-angered-over-islam-unit-mcps-to-release-statement-thursday-cms-5213']	http://springhillhomepage.com/update-12-30-p-m-maury-parents-angered-over-islam-unit-mcps-to-release-statement-thursday-cms-5213
https://www.snopes.com/fact-check/snl-conspiracy-theory-rock/	saturday night live snl aired a conspiracy theory rock! segment once in 1998, after which it was banned by the network.	mostly false	['banned', 'banned SNL skit', 'conspiracy theory rock', 'fake bans', 'lorne michaels', 'Radio & TV', 'robert smigel', 'saturday night live', 'saturday TV funhouse', 'schoolhouse rock', 'SNL', 'Television']	2015/09/14	Kim LaCapria	['http://www.nydailynews.com/archives/entertainment/snl-kills-controversial-cartoon-spoof-article-1.787525', 'http://www.huffingtonpost.com/2012/01/04/banned-snl-clip-video_n_1184426.html']	http://www.nydailynews.com/archives/entertainment/snl-kills-controversial-cartoon-spoof-article-1.787525
https://www.snopes.com/fact-check/snl-conspiracy-theory-rock/	saturday night live snl aired a conspiracy theory rock! segment once in 1998, after which it was banned by the network.	mostly false	['banned', 'banned SNL skit', 'conspiracy theory rock', 'fake bans', 'lorne michaels', 'Radio & TV', 'robert smigel', 'saturday night live', 'saturday TV funhouse', 'schoolhouse rock', 'SNL', 'Television']	2015/09/14	Kim LaCapria	['http://www.nydailynews.com/archives/entertainment/snl-kills-controversial-cartoon-spoof-article-1.787525', 'http://www.huffingtonpost.com/2012/01/04/banned-snl-clip-video_n_1184426.html']	http://www.huffingtonpost.com/2012/01/04/banned-snl-clip-video_n_1184426.html
https://www.snopes.com/fact-check/bernie-sanders-parents-holocaust/	bernie sanders parents were holocaust survivors.	false	['bernie sanders', 'bernie sanders biography', 'dorothy sanders', 'eli sanders', 'holocaust survivors']		Kim LaCapria	['http://www.huffingtonpost.com/2015/05/26/bernie-sanders-2016_n_7446570.html', 'http://www.tabletmag.com/jewish-news-and-politics/192931/bernie-sanders-story', 'http://theliberaltony.tumblr.com/post/121349161408/a-guy-named-adolf-hitler-won-an-election-in-1932']	http://www.huffingtonpost.com/2015/05/26/bernie-sanders-2016_n_7446570.html
https://www.snopes.com/fact-check/bernie-sanders-parents-holocaust/	bernie sanders parents were holocaust survivors.	false	['bernie sanders', 'bernie sanders biography', 'dorothy sanders', 'eli sanders', 'holocaust survivors']		Kim LaCapria	['http://www.huffingtonpost.com/2015/05/26/bernie-sanders-2016_n_7446570.html', 'http://www.tabletmag.com/jewish-news-and-politics/192931/bernie-sanders-story', 'http://theliberaltony.tumblr.com/post/121349161408/a-guy-named-adolf-hitler-won-an-election-in-1932']	http://www.tabletmag.com/jewish-news-and-politics/192931/bernie-sanders-story
